customer_id,order_id,order_date,status,total_amount,discount_pct,is_negative_amount,signup_date,country,customer_tier,email,net_amount,rolling_7d_order_count
C00388,O0001064,2024-03-17,shipped,1861.64,10.0,false,2019-06-23,Egypt,gold,baldwinsherry@example.org,1675.476,3
C00388,O0001124,2022-07-28,shipped,1221.64,25.0,false,2019-06-23,Egypt,gold,baldwinsherry@example.org,916.23,3
C00388,O0001823,2022-05-26,completed,1940.81,15.0,false,2019-06-23,Egypt,gold,baldwinsherry@example.org,1649.6885,3
C00389,O0000112,2024-06-13,completed,360.72,15.0,false,2020-03-24,Uganda,silver,james30@example.com,306.612,3
C00389,O0001684,2022-11-12,refunded,305.26,10.0,false,2020-03-24,Uganda,silver,james30@example.com,274.734,3
C00389,O0001772,2022-09-26,pending,569.32,15.0,false,2020-03-24,Uganda,silver,james30@example.com,483.922,3
C00390,O0001508,2024-05-30,shipped,585.67,0.0,false,2020-09-11,Rwanda,platinum,zachary87@example.com,585.67,4
C00390,O0001116,2023-08-25,pending,1621.07,0.0,false,2020-09-11,Rwanda,platinum,zachary87@example.com,1621.07,4
C00390,O0000904,2022-03-12,shipped,2442.5,15.0,false,2020-09-11,Rwanda,platinum,zachary87@example.com,2076.125,4
C00390,O0000781,2023-04-02,pending,988.1,0.0,false,2020-09-11,Rwanda,platinum,zachary87@example.com,988.1,4
C00391,O0000531,2022-06-13,refunded,378.01,15.0,false,2023-10-29,Ethiopia,bronze,mullinsjames@example.com,321.3085,7
C00391,O0000041,2023-08-18,pending,742.0,5.0,false,2023-10-29,Ethiopia,bronze,mullinsjames@example.com,704.9,7
C00391,O0000358,2024-04-15,pending,752.62,5.0,false,2023-10-29,Ethiopia,bronze,mullinsjames@example.com,714.9889999999999,7
C00391,O0001093,2022-11-05,shipped,1416.09,0.0,false,2023-10-29,Ethiopia,bronze,mullinsjames@example.com,1416.09,7
C00391,O0001558,2024-05-14,shipped,1863.98,15.0,false,2023-10-29,Ethiopia,bronze,mullinsjames@example.com,1584.383,7
C00391,O0000334,2022-11-28,pending,1581.01,0.0,false,2023-10-29,Ethiopia,bronze,mullinsjames@example.com,1581.01,7
C00391,O0000992,2023-08-17,completed,1056.02,10.0,false,2023-10-29,Ethiopia,bronze,mullinsjames@example.com,950.418,7
C00392,O0001043,2024-05-14,completed,515.05,0.0,false,2023-06-01,South Africa,gold,glennmartin@example.org,515.05,3
C00392,O0001330,2022-05-15,cancelled,1913.92,0.0,false,2023-06-01,South Africa,gold,glennmartin@example.org,1913.92,3
C00392,O0001527,2023-12-19,pending,2132.8,15.0,false,2023-06-01,South Africa,gold,glennmartin@example.org,1812.88,3
C00393,O0000196,2023-01-12,refunded,729.32,0.0,false,2019-02-15,Nigeria,bronze,samuel67@example.com,729.32,2
C00393,O0001272,2024-02-07,refunded,1082.58,0.0,false,2019-02-15,Nigeria,bronze,samuel67@example.com,1082.58,2
C00394,O0001950,2024-04-12,cancelled,729.36,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,583.488,5
C00394,O0001046,2024-06-20,completed,1592.1,25.0,false,2018-06-12,Kenya,platinum,terri77@example.com,1194.0749999999998,5
C00394,O0000043,2023-08-30,pending,2217.18,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,1773.744,5
C00394,O0001473,2023-01-27,cancelled,762.22,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,609.7760000000001,5
C00394,O0001296,2024-05-17,shipped,247.83,20.0,false,2018-06-12,Kenya,platinum,terri77@example.com,198.264,5
C00396,O0000963,2022-06-13,cancelled,1808.32,0.0,false,2022-04-10,Kenya,silver,amymorris@example.org,1808.32,3
C00396,O0000153,2022-07-10,cancelled,-1472.73,10.0,true,2022-04-10,Kenya,silver,amymorris@example.org,-1325.457,3
C00396,O0001430,2022-04-23,cancelled,158.64,0.0,false,2022-04-10,Kenya,silver,amymorris@example.org,158.64,3
C00397,O0000610,2024-02-16,pending,851.54,10.0,false,2022-09-08,South Africa,platinum,donna47@example.net,766.386,3
C00397,O0000852,2023-03-02,completed,297.96,0.0,false,2022-09-08,South Africa,platinum,donna47@example.net,297.96,3
C00397,O0000151,2023-05-19,cancelled,1383.92,25.0,false,2022-09-08,South Africa,platinum,donna47@example.net,1037.94,3
C00398,O0000574,2022-08-01,refunded,541.48,25.0,false,2023-01-19,Rwanda,bronze,cjackson@example.com,406.11,5
C00398,O0001519,2024-02-21,shipped,1036.53,10.0,false,2023-01-19,Rwanda,bronze,cjackson@example.com,932.877,5
C00398,O0001616,2022-10-25,completed,1485.02,0.0,false,2023-01-19,Rwanda,bronze,cjackson@example.com,1485.02,5
C00398,O0001114,2023-01-23,refunded,2302.45,0.0,false,2023-01-19,Rwanda,bronze,cjackson@example.com,2302.45,5
C00398,O0000578,2023-07-09,shipped,1557.75,0.0,false,2023-01-19,Rwanda,bronze,cjackson@example.com,1557.75,5
C00399,O0000605,2022-09-04,cancelled,1605.34,0.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,1605.34,8
C00399,O0001900,2023-07-24,pending,362.04,0.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,362.04,8
C00399,O0001696,2024-05-02,completed,73.81,25.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,55.3575,8
C00399,O0001854,2022-10-13,pending,2151.03,15.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,1828.3755,8
C00399,O0000068,2022-06-17,cancelled,117.19,0.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,117.19,8
C00399,O0001594,2022-12-13,completed,83.76,25.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,62.82000000000001,8
C00399,O0001602,2022-12-01,pending,816.37,20.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,653.096,8
C00399,O0001612,2022-04-18,cancelled,1854.44,0.0,false,2019-03-29,Ghana,gold,wwilliams@example.net,1854.44,8
C00400,O0001597,2023-01-07,completed,255.25,25.0,false,2023-06-16,Ghana,silver,yhill@example.org,191.4375,7
C00400,O0000059,2022-06-15,pending,1768.21,20.0,false,2023-06-16,Ghana,silver,yhill@example.org,1414.5680000000002,7
C00400,O0000871,2023-06-29,pending,294.33,15.0,false,2023-06-16,Ghana,silver,yhill@example.org,250.18049999999997,7
C00400,O0001199,2022-07-23,refunded,1544.63,25.0,false,2023-06-16,Ghana,silver,yhill@example.org,1158.4725,7
C00400,O0001379,2023-02-01,cancelled,1287.52,25.0,false,2023-06-16,Ghana,silver,yhill@example.org,965.64,7
C00400,O0000676,2024-05-02,cancelled,1172.64,25.0,false,2023-06-16,Ghana,silver,yhill@example.org,879.48,7
C00400,O0001983,2024-06-11,completed,-1407.38,0.0,true,2023-06-16,Ghana,silver,yhill@example.org,-1407.38,7
C00401,O0001155,2024-03-17,shipped,-1219.99,0.0,true,2020-09-02,Tanzania,platinum,lambertrichard@example.net,-1219.99,4
C00401,O0001349,2022-01-24,refunded,1006.09,25.0,false,2020-09-02,Tanzania,platinum,lambertrichard@example.net,754.5675,4
C00401,O0000271,2024-01-28,pending,1441.7,0.0,false,2020-09-02,Tanzania,platinum,lambertrichard@example.net,1441.7,4
C00401,O0001136,2022-02-06,cancelled,1159.0,25.0,false,2020-09-02,Tanzania,platinum,lambertrichard@example.net,869.25,4
C00402,O0000762,2022-06-06,refunded,1214.12,25.0,false,2022-02-27,Uganda,bronze,stephaniethomas@example.net,910.5899999999999,3
C00402,O0001754,2022-05-26,cancelled,563.7,15.0,false,2022-02-27,Uganda,bronze,stephaniethomas@example.net,479.14500000000004,3
C00402,O0000811,2023-12-20,cancelled,347.55,0.0,false,2022-02-27,Uganda,bronze,stephaniethomas@example.net,347.55,3
C00403,O0000894,2023-01-01,cancelled,1321.68,0.0,false,2020-08-11,Kenya,bronze,ejohnson@example.org,1321.68,2
C00403,O0001744,2023-08-30,pending,1600.05,10.0,false,2020-08-11,Kenya,bronze,ejohnson@example.org,1440.045,2
C00404,O0001590,2024-02-24,completed,2153.92,20.0,false,2022-06-15,Kenya,platinum,michael90@example.net,1723.1360000000002,4
C00404,O0000014,2024-03-05,completed,338.8,,false,2022-06-15,Kenya,platinum,michael90@example.net,,4
C00404,O0001145,2022-03-12,shipped,2087.79,,false,2022-06-15,Kenya,platinum,michael90@example.net,,4
C00404,O0001151,2022-02-05,refunded,-139.53,20.0,true,2022-06-15,Kenya,platinum,michael90@example.net,-111.62400000000001,4
C00405,O0000998,2022-02-04,refunded,1976.57,0.0,false,2021-03-29,Egypt,platinum,erikarush@example.com,1976.57,2
C00405,O0001499,2022-01-03,pending,1037.49,10.0,false,2021-03-29,Egypt,platinum,erikarush@example.com,933.741,2
C00406,O0001860,2023-09-26,shipped,2078.51,0.0,false,2020-12-13,Nigeria,bronze,khines@example.org,2078.51,3
C00406,O0001798,2024-02-01,shipped,740.37,5.0,false,2020-12-13,Nigeria,bronze,khines@example.org,703.3515,3
C00406,O0000396,2023-08-23,cancelled,1830.52,0.0,false,2020-12-13,Nigeria,bronze,khines@example.org,1830.52,3
C00407,O0000713,2022-03-21,shipped,1594.29,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,1594.29,5
C00407,O0000784,2022-04-12,cancelled,284.91,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,284.91,5
C00407,O0000206,2024-02-28,refunded,992.8,10.0,false,2022-01-04,Egypt,silver,raymond43@example.org,893.52,5
C00407,O0001883,2022-02-24,pending,942.98,20.0,false,2022-01-04,Egypt,silver,raymond43@example.org,754.384,5
C00407,O0001252,2022-02-06,completed,2391.29,0.0,false,2022-01-04,Egypt,silver,raymond43@example.org,2391.29,5
C00408,O0001836,2024-06-12,shipped,1582.75,5.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,1503.6125,6
C00408,O0000981,2022-10-25,completed,31.21,10.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,28.089000000000002,6
C00408,O0000037,2023-07-17,pending,1868.1,5.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,1774.695,6
C00408,O0000714,2024-02-04,completed,2258.22,25.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,1693.665,6
C00408,O0000980,2023-08-17,pending,820.57,0.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,820.57,6
C00408,O0001419,2022-03-16,shipped,27.17,10.0,false,2020-10-22,Egypt,gold,fitzgeraldvictor@example.com,24.453000000000003,6
C00409,O0001608,2022-06-09,shipped,1966.39,10.0,false,2021-07-09,Kenya,gold,greenjorge@example.com,1769.7510000000002,1
C00410,O0000854,2023-02-25,refunded,1393.81,10.0,false,2022-05-26,Nigeria,silver,wendymitchell@example.com,1254.429,2
C00410,O0001935,2023-02-18,pending,2304.87,5.0,false,2022-05-26,Nigeria,silver,wendymitchell@example.com,2189.6265,2
C00411,O0001307,2022-09-26,refunded,67.75,0.0,false,2020-05-29,Tanzania,silver,davidfarrell@example.com,67.75,2
C00411,O0001389,2022-07-07,pending,1983.7,,false,2020-05-29,Tanzania,silver,davidfarrell@example.com,,2
C00412,O0000446,2022-10-31,refunded,1375.92,10.0,false,2020-06-21,Senegal,gold,rachelwallace@example.org,1238.3280000000002,1
C00413,O0000833,2022-12-13,cancelled,1528.24,25.0,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,1146.18,10
C00413,O0000245,2022-07-18,cancelled,1510.0,,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,,10
C00413,O0001701,2022-04-02,refunded,2414.39,25.0,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,1810.7925,10
C00413,O0001889,2024-04-23,pending,1843.11,5.0,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,1750.9544999999998,10
C00413,O0000455,2023-02-28,shipped,1590.4,0.0,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,1590.4,10
C00413,O0001088,2023-07-04,refunded,1380.0,5.0,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,1311.0,10
C00413,O0000845,2023-10-21,shipped,1903.52,0.0,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,1903.52,10
C00413,O0000391,2024-06-10,pending,1087.17,,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,,10
C00413,O0001149,2022-07-23,shipped,-2245.88,5.0,true,2020-12-13,Rwanda,platinum,elizabeth18@example.net,-2133.586,10
C00413,O0001899,2023-11-01,pending,1653.73,0.0,false,2020-12-13,Rwanda,platinum,elizabeth18@example.net,1653.73,10
C00414,O0001514,2022-09-16,refunded,2263.73,5.0,false,2019-09-21,Uganda,silver,patricia22@example.com,2150.5434999999998,4
C00414,O0000788,2023-09-25,cancelled,1571.62,5.0,false,2019-09-21,Uganda,silver,patricia22@example.com,1493.0389999999998,4
C00414,O0001770,2023-10-11,completed,818.65,0.0,false,2019-09-21,Uganda,silver,patricia22@example.com,818.65,4
C00414,O0001370,2023-06-15,completed,1594.39,15.0,false,2019-09-21,Uganda,silver,patricia22@example.com,1355.2315,4
C00415,O0000475,2022-10-30,cancelled,1219.36,0.0,false,2018-08-28,Ethiopia,silver,davidharris@example.org,1219.36,6
C00415,O0001414,2023-01-10,pending,2144.64,0.0,false,2018-08-28,Ethiopia,silver,davidharris@example.org,2144.64,6
C00415,O0001644,2023-01-27,cancelled,-829.64,,true,2018-08-28,Ethiopia,silver,davidharris@example.org,,6
C00415,O0000841,2022-05-09,pending,1073.35,5.0,false,2018-08-28,Ethiopia,silver,davidharris@example.org,1019.6824999999999,6
C00415,O0000922,2023-10-22,shipped,2237.46,5.0,false,2018-08-28,Ethiopia,silver,davidharris@example.org,2125.587,6
C00415,O0001924,2023-06-24,cancelled,672.5,0.0,false,2018-08-28,Ethiopia,silver,davidharris@example.org,672.5,6
C00416,O0000203,2024-04-26,shipped,360.43,10.0,false,2023-08-06,South Africa,silver,kristyjohnson@example.net,324.387,4
C00416,O0001528,2022-10-11,pending,1915.42,25.0,false,2023-08-06,South Africa,silver,kristyjohnson@example.net,1436.565,4
C00416,O0000564,2022-12-26,completed,890.51,5.0,false,2023-08-06,South Africa,silver,kristyjohnson@example.net,845.9844999999999,4
C00416,O0000210,2022-06-11,refunded,528.35,0.0,false,2023-08-06,South Africa,silver,kristyjohnson@example.net,528.35,4
C00417,O0000046,2024-03-19,shipped,1304.83,0.0,false,2019-06-14,Senegal,gold,tanner82@example.net,1304.83,1
C00418,O0001185,2023-01-12,shipped,726.08,20.0,false,2022-10-15,Kenya,silver,jonesraymond@example.net,580.864,3
C00418,O0000375,2022-12-02,completed,823.06,5.0,false,2022-10-15,Kenya,silver,jonesraymond@example.net,781.9069999999999,3
C00418,O0001890,2022-05-17,shipped,1853.43,25.0,false,2022-10-15,Kenya,silver,jonesraymond@example.net,1390.0725,3
C00419,O0001000,2022-10-02,cancelled,1185.46,0.0,false,2021-06-14,Tanzania,platinum,xfox@example.com,1185.46,2
C00419,O0001788,2024-04-01,cancelled,1596.54,0.0,false,2021-06-14,Tanzania,platinum,xfox@example.com,1596.54,2
C00420,O0000687,2022-11-17,pending,640.5,0.0,false,2020-01-01,Ethiopia,bronze,martinezlogan@example.org,640.5,4
C00420,O0001546,2024-02-03,cancelled,410.54,10.0,false,2020-01-01,Ethiopia,bronze,martinezlogan@example.org,369.48600000000005,4
C00420,O0000427,2024-03-01,refunded,437.41,0.0,false,2020-01-01,Ethiopia,bronze,martinezlogan@example.org,437.41,4
C00420,O0000283,2022-08-02,refunded,1927.67,5.0,false,2020-01-01,Ethiopia,bronze,martinezlogan@example.org,1831.2865,4
C00421,O0000557,2022-12-25,completed,1048.89,5.0,false,2018-05-04,South Africa,silver,howens@example.com,996.4455,6
C00421,O0000125,2022-11-05,pending,476.0,0.0,false,2018-05-04,South Africa,silver,howens@example.com,476.0,6
C00421,O0000352,2022-06-08,completed,1044.67,5.0,false,2018-05-04,South Africa,silver,howens@example.com,992.4365,6
C00421,O0000449,2023-06-14,cancelled,1388.35,0.0,false,2018-05-04,South Africa,silver,howens@example.com,1388.35,6
C00421,O0000343,2023-10-02,refunded,591.19,15.0,false,2018-05-04,South Africa,silver,howens@example.com,502.5115,6
C00421,O0001784,2023-01-09,cancelled,1002.55,5.0,false,2018-05-04,South Africa,silver,howens@example.com,952.4224999999999,6
C00422,O0000249,2022-01-28,shipped,2390.69,25.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,1793.0175,7
C00422,O0001669,2024-05-20,pending,525.69,5.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,499.4055,7
C00422,O0000743,2023-08-04,refunded,1074.44,10.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,966.9960000000001,7
C00422,O0000328,2022-12-25,cancelled,566.43,0.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,566.43,7
C00422,O0000608,2024-02-15,refunded,1129.1,5.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,1072.6449999999998,7
C00422,O0000007,2022-01-30,pending,1011.17,25.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,758.3774999999999,7
C00422,O0001001,2023-07-04,completed,473.79,5.0,false,2018-02-16,Rwanda,silver,nataliedeleon@example.net,450.1005,7
C00423,O0001489,2023-05-15,shipped,1155.17,20.0,false,2018-01-23,Kenya,bronze,katrinaanderson@example.net,924.1360000000001,4
C00423,O0001060,2023-12-06,pending,1244.56,0.0,false,2018-01-23,Kenya,bronze,katrinaanderson@example.net,1244.56,4
C00423,O0000785,2022-11-08,shipped,1866.11,15.0,false,2018-01-23,Kenya,bronze,katrinaanderson@example.net,1586.1934999999999,4
C00423,O0001853,2023-04-15,refunded,236.21,0.0,false,2018-01-23,Kenya,bronze,katrinaanderson@example.net,236.21,4
C00424,O0001655,2022-06-10,cancelled,2320.63,0.0,false,2023-02-02,Tanzania,bronze,guerraapril@example.com,2320.63,3
C00424,O0001030,2023-12-08,cancelled,1461.29,20.0,false,2023-02-02,Tanzania,bronze,guerraapril@example.com,1169.032,3
C00424,O0000623,2023-12-18,pending,1339.35,,false,2023-02-02,Tanzania,bronze,guerraapril@example.com,,3
C00425,O0001024,2023-04-26,shipped,,15.0,,2020-09-16,Rwanda,silver,fernandodonovan@example.org,,5
C00425,O0001435,2023-05-19,shipped,2149.99,10.0,false,2020-09-16,Rwanda,silver,fernandodonovan@example.org,1934.9909999999998,5
C00425,O0000929,2023-02-28,shipped,387.13,0.0,false,2020-09-16,Rwanda,silver,fernandodonovan@example.org,387.13,5
C00425,O0001582,2023-03-07,completed,961.32,15.0,false,2020-09-16,Rwanda,silver,fernandodonovan@example.org,817.1220000000001,5
C00425,O0000385,2022-09-29,shipped,1809.91,0.0,false,2020-09-16,Rwanda,silver,fernandodonovan@example.org,1809.91,5
C00426,O0000023,2023-06-16,pending,1645.05,20.0,false,2019-01-27,Rwanda,gold,stacey84@example.org,1316.04,6
C00426,O0000142,2022-03-04,refunded,1310.94,20.0,false,2019-01-27,Rwanda,gold,stacey84@example.org,1048.7520000000002,6
C00426,O0000907,2024-04-14,refunded,84.3,10.0,false,2019-01-27,Rwanda,gold,stacey84@example.org,75.87,6
C00426,O0001660,2024-01-02,shipped,1385.95,15.0,false,2019-01-27,Rwanda,gold,stacey84@example.org,1178.0575000000001,6
C00426,O0001647,2022-10-13,refunded,1752.18,0.0,false,2019-01-27,Rwanda,gold,stacey84@example.org,1752.18,6
C00426,O0000478,2022-11-14,completed,170.55,10.0,false,2019-01-27,Rwanda,gold,stacey84@example.org,153.495,6
C00427,O0000800,2022-03-11,pending,1144.91,25.0,false,2018-11-05,Uganda,platinum,james84@example.org,858.6825000000001,1
C00428,O0000691,2022-06-11,refunded,1588.93,25.0,false,2020-12-17,Uganda,gold,christina18@example.net,1191.6975,2
C00428,O0001735,2023-10-18,shipped,232.69,0.0,false,2020-12-17,Uganda,gold,christina18@example.net,232.69,2
C00429,O0001310,2024-02-08,completed,2127.95,0.0,false,2018-08-18,Ghana,platinum,brittanycarpenter@example.org,2127.95,6
C00429,O0001676,2023-07-31,cancelled,426.21,0.0,false,2018-08-18,Ghana,platinum,brittanycarpenter@example.org,426.21,6
C00429,O0001759,2022-04-12,shipped,1254.63,,false,2018-08-18,Ghana,platinum,brittanycarpenter@example.org,,6
C00429,O0000378,2022-10-07,pending,833.59,15.0,false,2018-08-18,Ghana,platinum,brittanycarpenter@example.org,708.5515,6
C00429,O0000344,2023-04-07,pending,1504.12,20.0,false,2018-08-18,Ghana,platinum,brittanycarpenter@example.org,1203.296,6
C00429,O0000810,2023-06-01,shipped,1736.7,10.0,false,2018-08-18,Ghana,platinum,brittanycarpenter@example.org,1563.03,6
C00430,O0000281,2024-03-10,refunded,290.09,0.0,false,2020-08-19,Ethiopia,platinum,megan90@example.org,290.09,2
C00430,O0000325,2023-08-27,refunded,736.97,15.0,false,2020-08-19,Ethiopia,platinum,megan90@example.org,626.4245,2
C00431,O0000137,2022-10-17,shipped,1464.94,0.0,false,2018-04-11,Nigeria,gold,williamsdarlene@example.net,1464.94,5
C00431,O0001547,2023-08-09,pending,1632.03,25.0,false,2018-04-11,Nigeria,gold,williamsdarlene@example.net,1224.0225,5
C00431,O0001896,2022-06-13,pending,705.15,5.0,false,2018-04-11,Nigeria,gold,williamsdarlene@example.net,669.8924999999999,5
C00431,O0000462,2022-01-14,pending,1246.41,0.0,false,2018-04-11,Nigeria,gold,williamsdarlene@example.net,1246.41,5
C00431,O0000060,2022-11-25,refunded,519.65,0.0,false,2018-04-11,Nigeria,gold,williamsdarlene@example.net,519.65,5
C00432,O0001638,2022-09-28,shipped,2188.95,0.0,false,2019-06-22,Nigeria,bronze,debra96@example.net,2188.95,2
C00432,O0000754,2023-09-06,completed,11.01,5.0,false,2019-06-22,Nigeria,bronze,debra96@example.net,10.459499999999998,2
C00433,O0001706,2022-09-01,pending,2379.9,0.0,false,2018-11-02,Rwanda,gold,,2379.9,4
C00433,O0000768,2024-03-12,shipped,1715.95,0.0,false,2018-11-02,Rwanda,gold,,1715.95,4
C00433,O0001049,2023-09-28,pending,1142.73,15.0,false,2018-11-02,Rwanda,gold,,971.3205,4
C00433,O0000792,2023-05-04,shipped,750.9,5.0,false,2018-11-02,Rwanda,gold,,713.3549999999999,4
C00434,O0001589,2022-11-26,cancelled,2232.94,15.0,false,2023-07-29,Ethiopia,bronze,timothy64@example.com,1897.999,1
C00435,O0001278,2024-03-13,refunded,5.31,20.0,false,2022-04-16,Senegal,bronze,barkereric@example.com,4.248,5
C00435,O0001447,2022-04-14,pending,1801.85,0.0,false,2022-04-16,Senegal,bronze,barkereric@example.com,1801.85,5
C00435,O0001344,2023-09-21,shipped,974.57,5.0,false,2022-04-16,Senegal,bronze,barkereric@example.com,925.8415,5
C00435,O0001595,2024-01-13,pending,639.28,10.0,false,2022-04-16,Senegal,bronze,barkereric@example.com,575.352,5
C00435,O0001233,2022-03-17,completed,1292.4,20.0,false,2022-04-16,Senegal,bronze,barkereric@example.com,1033.92,5
C00436,O0001339,2023-09-03,completed,377.65,0.0,false,2021-04-20,Senegal,gold,vmarshall@example.net,377.65,1
C00437,O0000018,2022-10-28,completed,1706.33,10.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,1535.697,9
C00437,O0001907,2023-02-26,shipped,1555.83,5.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,1478.0384999999999,9
C00437,O0000835,2023-12-17,cancelled,137.96,0.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,137.96,9
C00437,O0001213,2023-04-18,completed,1937.88,0.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,1937.88,9
C00437,O0001438,2022-11-03,refunded,2378.19,10.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,2140.371,9
C00437,O0001306,2023-08-22,refunded,385.36,15.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,327.556,9
C00437,O0000031,2022-04-19,completed,585.67,0.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,585.67,9
C00437,O0000005,2023-02-02,shipped,1306.68,25.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,980.01,9
C00437,O0001137,2024-01-22,shipped,2207.11,25.0,false,2021-10-29,Ethiopia,gold,larryhiggins@example.net,1655.3325,9
C00438,O0001678,2022-08-21,completed,219.4,20.0,false,2018-06-14,Uganda,silver,theresa25@example.net,175.52,3
C00438,O0000143,2023-04-06,cancelled,1648.82,0.0,false,2018-06-14,Uganda,silver,theresa25@example.net,1648.82,3
C00438,O0001549,2024-06-24,pending,877.58,5.0,false,2018-06-14,Uganda,silver,theresa25@example.net,833.701,3
C00439,O0001423,2022-03-31,completed,1993.78,5.0,false,2023-07-26,Senegal,silver,floressteven@example.com,1894.091,2
C00439,O0000517,2022-05-27,completed,11.02,15.0,false,2023-07-26,Senegal,silver,floressteven@example.com,9.366999999999999,2
C00440,O0001656,2024-06-28,completed,411.55,10.0,false,2019-01-18,Ethiopia,gold,gwright@example.org,370.39500000000004,5
C00440,O0001051,2022-09-24,completed,2372.41,20.0,false,2019-01-18,Ethiopia,gold,gwright@example.org,1897.9279999999999,5
C00440,O0001196,2023-06-13,refunded,671.01,,false,2019-01-18,Ethiopia,gold,gwright@example.org,,5
C00440,O0000021,2023-06-19,completed,1744.7,15.0,false,2019-01-18,Ethiopia,gold,gwright@example.org,1482.995,5
C00440,O0000491,2022-06-27,shipped,115.14,0.0,false,2019-01-18,Ethiopia,gold,gwright@example.org,115.14,5
C00441,O0001532,2022-10-14,cancelled,487.63,15.0,false,2023-09-05,Rwanda,platinum,sonia96@example.org,414.4855,2
C00441,O0000971,2023-10-24,refunded,2498.67,10.0,false,2023-09-05,Rwanda,platinum,sonia96@example.org,2248.8030000000003,2
C00442,O0000988,2024-03-24,refunded,1261.79,0.0,false,2019-06-14,Kenya,gold,lisapeck@example.net,1261.79,3
C00442,O0000556,2022-10-11,cancelled,1568.8,20.0,false,2019-06-14,Kenya,gold,lisapeck@example.net,1255.04,3
C00442,O0000662,2024-04-12,refunded,305.18,25.0,false,2019-06-14,Kenya,gold,lisapeck@example.net,228.885,3
C00443,O0001189,2022-01-02,completed,907.35,10.0,false,2021-04-02,Nigeria,platinum,james27@example.net,816.615,3
C00443,O0000657,2022-02-23,completed,1157.95,0.0,false,2021-04-02,Nigeria,platinum,james27@example.net,1157.95,3
C00443,O0001174,2022-11-01,completed,368.52,5.0,false,2021-04-02,Nigeria,platinum,james27@example.net,350.094,3
C00444,O0000133,2023-04-07,completed,2360.64,0.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,2360.64,3
C00444,O0001369,2024-05-03,refunded,1531.34,15.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,1301.639,3
C00444,O0001117,2023-11-02,cancelled,1672.14,0.0,false,2020-01-15,Nigeria,silver,tjimenez@example.com,1672.14,3
C00445,O0000747,2022-02-23,pending,2486.52,0.0,false,2018-02-25,Rwanda,bronze,davisphillip@example.com,2486.52,1
C00446,O0001619,2023-02-01,cancelled,6.72,15.0,false,2020-09-04,Ghana,bronze,jasongomez@example.org,5.712,3
C00446,O0000231,2023-12-04,pending,1920.8,20.0,false,2020-09-04,Ghana,bronze,jasongomez@example.org,1536.64,3
C00446,O0000442,2023-01-13,pending,1901.89,15.0,false,2020-09-04,Ghana,bronze,jasongomez@example.org,1616.6065,3
C00447,O0001319,2024-05-18,shipped,737.09,0.0,false,2019-09-12,Nigeria,bronze,troy74@example.net,737.09,3
C00447,O0000460,2022-02-03,shipped,147.36,15.0,false,2019-09-12,Nigeria,bronze,troy74@example.net,125.25600000000001,3
C00447,O0000869,2024-06-13,refunded,1961.57,0.0,false,2019-09-12,Nigeria,bronze,troy74@example.net,1961.57,3
